timestamps,TP9,AF7,AF8,TP10,Right AUX
1727576219.288,-46.387,-37.109,-48.340,-35.645,0.000
1727576219.292,-32.715,-41.504,-49.316,-49.316,0.000
1727576219.296,-9.277,-34.668,-51.758,-58.594,0.000
1727576219.300,-22.461,-41.504,-54.688,-56.641,0.000
1727576219.304,-58.105,-41.016,-41.016,-46.387,0.000
1727576219.308,-35.156,-29.297,-30.273,-2.930,0.000
1727576219.311,-5.371,-26.367,-37.109,-6.836,0.000
1727576219.315,-2.930,-18.066,-43.945,-32.227,0.000
1727576219.319,-31.738,-22.949,-41.504,-41.016,0.000
1727576219.323,-52.246,-47.852,-42.969,-52.246,0.000
1727576219.327,-33.203,-45.898,-37.109,-33.691,0.000
1727576219.331,-23.926,-30.273,-34.668,-25.879,0.000
1727576219.335,-5.859,-31.250,-40.527,-31.250,0.000
1727576219.339,-12.207,-36.621,-40.527,-46.875,0.000
1727576219.343,-50.293,-31.250,-35.156,-54.688,0.000
1727576219.347,-48.340,-24.414,-31.250,-32.227,0.000
1727576219.351,-37.109,-45.898,-38.086,-24.414,0.000
1727576219.355,-12.207,-61.523,-38.086,-28.809,0.000
1727576219.359,-13.672,-53.711,-28.809,-44.922,0.000
1727576219.363,-60.059,-45.898,-34.668,-63.477,0.000
1727576219.367,-51.270,-23.438,-36.133,-30.762,0.000
1727576219.371,-24.414,-17.578,-32.227,-10.742,0.000
1727576219.374,-15.625,-24.902,-39.062,-33.691,0.000
1727576219.378,-18.555,-33.691,-39.062,-42.969,0.000
1727576219.383,-58.105,-43.945,-40.039,-45.898,0.000
1727576219.387,-49.805,-36.621,-38.574,-18.066,0.000
1727576219.390,-27.832,-33.691,-32.227,-7.324,0.000
1727576219.394,-19.043,-46.875,-30.273,-23.438,0.000
1727576219.398,0.977,-47.852,-39.551,-28.320,0.000
1727576219.402,-33.691,-47.852,-45.898,-48.340,0.000
1727576219.406,-54.199,-26.367,-31.738,-35.645,0.000
1727576219.410,-31.250,-4.395,-23.926,-4.395,0.000
